"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PRSS2",0.312010000000001,4.95285166666667,2.10624565273345,0.0587804777110298,0.108856589696119,-5.81105288483675
"PTPN1",0.148133333333332,11.0691333333333,2.1061799708855,0.0587871809681612,0.108857229373426,-5.81116036101179
"PAX1",0.222843333333334,7.29451833333333,2.10609339292128,0.0587960179121294,0.108857229373426,-5.81130202762303
"THEM4",0.150699999999999,10.9008833333333,2.10607238267536,0.0587981626003962,0.108857229373426,-5.81133640609223
"KCNB1",0.17349,7.04110166666667,2.10567378976083,0.0588388642512686,0.108921876283506,-5.81198858461782
"TOX3",-0.144106666666667,7.30067666666667,-2.10550361493039,0.0588562494746861,0.108943351607493,-5.81226700895361
"DEFB109B",-0.313693333333333,6.86927333333333,-2.10452617047748,0.0589562001285231,0.109117636912402,-5.81386602699373
"GATA3",0.206346666666667,8.10729666666667,2.10444828329738,0.0589641715387562,0.109121667167233,-5.81399343030324
"PIH1D1",0.149999999999999,9.53591333333333,2.10413082048924,0.0589966729904428,0.10917108853429,-5.81451269659839
"GJB7",0.162466666666664,4.64275333333333,2.10403015706647,0.0590069823198956,0.109179438551225,-5.81467734234492
"ADIG",0.20144,7.78968333333333,2.10319976844881,0.0590920905398798,0.109326172222799,-5.81603540274437
"MLST8",-0.145099999999999,11.0104166666667,-2.10263229893835,0.0591503182996639,0.109423150462221,-5.81696333964092
"FAM83E",0.182983333333333,8.08286166666667,2.1022088676819,0.0591938016539322,0.10948232446065,-5.81765567257083
"DNAJB3",0.141246666666666,6.50275666666667,2.10217424809991,0.0591973581710869,0.10948232446065,-5.81771227481132
"TRIM71",0.209776666666667,8.38441166666667,2.10215101810617,0.0591997447333154,0.10948232446065,-5.81775025510639
"STRIP2",-0.202343333333333,8.693365,-2.10145603838904,0.0592711863604467,0.109594772655953,-5.81888644145438
"HMCES",0.166699999999997,11.0194166666667,2.10144631794291,0.0592721861672262,0.109594772655953,-5.8189023317661
"ALDH18A1",0.162166666666668,10.9209833333333,2.10134117929743,0.0592830013313875,0.109604009725665,-5.81907420312328
"MT3",0.204680000000002,8.31089666666667,2.10123123766792,0.0592943125505401,0.109614162011864,-5.81925392202918
"WDR97",0.16217,7.38221166666667,2.10104914324265,0.059313051609577,0.109638042400115,-5.81955157848151
"PLEKHB2",0.160166666666669,10.9109166666667,2.1001014337416,0.0594106692390828,0.109807707993021,-5.82110055122336
"C16orf89",0.193153333333334,6.87274666666667,2.09882147215946,0.0595427508041971,0.110041033131807,-5.82319209308289
"NXPH1",0.246759999999999,6.75384333333333,2.09837507919474,0.0595888800510899,0.110115479482165,-5.82392139980577
"SNORD38A",0.154473333333331,7.27794666666667,2.09789482633654,0.059638545962576,0.110196446057015,-5.82470595155587
"CAVIN4",-0.186056666666665,6.441145,-2.09745630697338,0.0596839300725226,0.110262140693406,-5.82542225905581
"SLC25A36",-0.177166666666665,10.00845,-2.09743816000933,0.0596858088759303,0.110262140693406,-5.82545190015863
"ERLIN2",-0.14142,8.4499,-2.0971512158543,0.0597155243857603,0.110306216779267,-5.82592057772411
"NTAN1",-0.151999999999999,10.3764,-2.09701468320095,0.0597296684051353,0.11032152346203,-5.82614357237047
"SRGAP1",0.143496666666669,9.475015,2.096604325703,0.0597721981774244,0.110384656023852,-5.82681375920646
"ANKRD13D",-0.145653333333334,8.60640666666667,-2.09657179278525,0.0597755711366286,0.110384656023852,-5.82686688883514
"GCNA",-0.183850000000001,6.20470833333333,-2.09629930066998,0.0598038297217347,0.110426012645015,-5.82731188277445
"OR4S1",0.25978,5.51670333333333,2.09566132080748,0.0598700402406621,0.110537431417766,-5.82835363991446
"NAP1L2",0.195749999999999,6.12941166666667,2.09552048133184,0.0598846660912177,0.110553597447755,-5.82858359823754
"SLC26A6",-0.153029999999998,9.46549166666667,-2.09543321209164,0.0598937304893584,0.110559494269977,-5.82872608539978
"NDUFB6",-0.196109999999999,9.65202833333333,-2.09528656164805,0.0599089655528689,0.110572934416547,-5.82896552030936
"AGAP2",-0.15343,7.876335,-2.09525010678637,0.0599127533036458,0.110572934416547,-5.82902503872495
"PAX4",0.191520000000001,7.19973666666667,2.09519141292858,0.0599188522161212,0.110573355147798,-5.82912086493447
"DYDC1",0.152483333333334,4.806775,2.09499267673055,0.0599395073579523,0.110600635013194,-5.8294453219163
"CYP2W1",0.20722,7.70106666666667,2.09479147585164,0.059960425502459,0.110628394779909,-5.82977378921506
"IL36A",0.171123333333332,7.117115,2.09440451163784,0.0600006761650096,0.110691814564775,-5.8304054832305
"CA5B",0.162116666666664,10.0512083333333,2.09405566915161,0.0600369833829501,0.110747947603769,-5.83097490282487
"CPB1",0.185649999999999,5.47163166666667,2.09388412839397,0.0600548447936046,0.110770046698928,-5.83125489575383
"ACTRT2",0.178233333333333,7.30819666666667,2.09357973449912,0.060086551666518,0.110816568173682,-5.8317517103702
"DZANK1",-0.173956666666668,7.61401166666667,-2.09352903281369,0.0600918344885748,0.110816568173682,-5.83183445978241
"LSP1P3",-0.266509999999998,7.87513833333333,-2.09323321217055,0.0601226660225339,0.110862570184884,-5.83231724667627
"ZNF25",-0.177003333333333,7.57620166666667,-2.09305806095495,0.0601409279690335,0.11088538789709,-5.83260308407007
"SOHLH1",0.168940000000002,7.54790333333333,2.09291476090008,0.0601558728807547,0.110902085927578,-5.83283693438998
"TRAF5",0.145656666666667,7.824985,2.0927532692887,0.0601727192066829,0.110922285753026,-5.83310046308602
"OR51G2",0.212123333333333,6.139345,2.09246726957312,0.0602025647668732,0.110966442045341,-5.83356714769237
"CDYL2",0.153306666666666,8.86823,2.09185749886362,0.060266244137657,0.111072946676645,-5.83456205870487
"TIMMDC1",-0.141799999999998,12.9873666666667,-2.09114372284552,0.0603408656516395,0.111199595272307,-5.83572650696352
"L3HYPDH",-0.1784,9.29787,-2.09061889697637,0.06039578899995,0.111289921732224,-5.83658259377976
"GRM6",0.143319999999997,6.95316666666667,2.08988919923156,0.060472230650964,0.111419877918241,-5.83777270937117
"VRTN",0.199526666666666,6.39960333333333,2.08952638097101,0.0605102726996673,0.111479064464984,-5.83836438828749
"POLR2K",0.176033333333331,12.2593166666667,2.08911418998159,0.0605535189314789,0.111547826247601,-5.83903652951878
"DTNB",0.141049999999995,9.25066833333333,2.08862075364856,0.0606053275777325,0.111632346171053,-5.83984107823524
"FBP1",0.19577,6.010335,2.08845576937882,0.0606226595208157,0.111653351204287,-5.84011006695445
"CBX5",-0.1656,12.0394,-2.08813639005691,0.0606562242658664,0.111704246389296,-5.84063075363605
"ACTL9",0.245883333333333,7.968475,2.08692588181185,0.0607836001100772,0.111927876855025,-5.84260394110346
"TARDBP",0.176299999999999,11.09295,2.08667371633308,0.0608101659578611,0.111965848631377,-5.84301492057453
"EXO5",0.238076666666668,8.829305,2.08583479798437,0.0608986255034961,0.112117762730483,-5.84438203489557
"PLPPR5",0.186076666666668,5.86497833333333,2.08550733906254,0.0609331872278546,0.112170427939538,-5.84491560214906
"PLA2G4D",0.198990000000002,6.910855,2.0848591874978,0.0610016510383773,0.112275604505434,-5.84597160408527
"GPAT2",0.155913333333333,7.93181333333333,2.08485357818663,0.0610022438623822,0.112275604505434,-5.8459807424406
"HMGN3",-0.28012,8.95569666666667,-2.08465825145235,0.0610228904922685,0.112302630401738,-5.84629895043517
"RSAD1",0.148470000000001,9.29231166666667,2.08454373333581,0.0610349984673469,0.112313938557305,-5.84648550657328
"RTN4RL1",-0.173409999999999,7.07837833333333,-2.08434787071342,0.0610557122260739,0.11234107894352,-5.84680456691963
"TMEM105",0.177140000000001,7.70129666666667,2.08420657729824,0.0610706590453384,0.112357604030468,-5.84703472588327
"GCM2",0.190173333333331,6.44,2.08392137032307,0.0611008403620716,0.112402151531477,-5.84749929117288
"PDIK1L",0.242353333333333,7.97706,2.08345739306525,0.0611499696284424,0.112481543899022,-5.84825499095282
"MESP2",0.172606666666667,8.22520333333333,2.08321032178978,0.0611761465058525,0.112518705399534,-5.8486573766749
"FAM162A",-0.161736666666668,9.51847833333333,-2.08296728074499,0.0612019066859759,0.112555093303747,-5.84905317837663
"SVBP",-0.287673333333334,9.04267,-2.08277111834991,0.0612227056003754,0.11258235083748,-5.84937262170689
"AURKAIP1",0.17933333333333,10.3727666666667,2.08263949218232,0.0612366655323468,0.112597028081248,-5.84958696278076
"BET1",-0.171926666666668,9.04361333333333,-2.08213117496923,0.0612906045022922,0.112685205505288,-5.85041465500362
"PKDCC",0.16055,7.842625,2.0820188506615,0.061302529587075,0.112696129062271,-5.85059754062789
"DYNLRB1",-0.159066666666668,10.2337333333333,-2.08181125926284,0.0613245746034831,0.112721702815448,-5.85093552810668
"PERP",-0.153266666666665,10.6115,-2.08177514224468,0.0613284107863382,0.112721702815448,-5.85099433010011
"ALG1L",-0.172589999999999,6.943475,-2.08170943521323,0.0613353904634768,0.112723530834223,-5.85110130635071
"MUC5B",0.158776666666663,9.222945,2.08038949862357,0.0614757582645502,0.112970478208073,-5.85324995528928
"TRPC7",0.172946666666669,5.21078333333333,2.08025206624703,0.0614903908009536,0.112976843660146,-5.85347363933265
"RPL4",-0.140233333333333,13.22615,-2.08024428567,0.0614912193033959,0.112976843660146,-5.85348630275611
"PYCARD",0.154320000000002,7.59952,2.07992404068498,0.0615253292077659,0.11302523563087,-5.85400750549774
"C5orf38",0.192756666666664,7.74720833333333,2.07988432710633,0.0615295604185678,0.11302523563087,-5.85407213740157
"SOX30",-0.200513333333336,6.45826,-2.07937841529008,0.0615834858583916,0.113113260450258,-5.8548954368712
"TENT4B",0.175133333333335,10.3747666666667,2.0789013699267,0.0616343751750414,0.113195692057214,-5.85567168003741
"TMEM248",0.143100000000002,11.83495,2.07861184970047,0.0616652793576823,0.113241407119987,-5.85614274627959
"ICE2",-0.15746666666667,10.5687333333333,-2.07851815169023,0.0616752840651721,0.113248737455733,-5.85629519223936
"CDC34",0.177100000000001,10.2630833333333,2.07821865686665,0.0617072732044645,0.113296430447737,-5.85678244789283
"GJA4",0.181259999999999,7.85082333333333,2.07792631331678,0.0617385135818012,0.113342739526235,-5.8572580393049
"GRIA4",-0.153880000000001,5.59970333333333,-2.07776077902499,0.0617562094882829,0.113364176364749,-5.85752732141754
"ABCA3",-0.181696666666668,7.19416833333333,-2.07730388544165,0.0618050770005338,0.113442824308357,-5.85827052208274
"SPTLC2",0.216950000000001,9.400085,2.07666498412239,0.0618734723881465,0.113557296721726,-5.85930966339786
"TEX33",0.172313333333332,6.04826666666667,2.07649197524854,0.0618920055165852,0.113580079914576,-5.85959102963795
"CTCFL",0.187566666666664,9.31667666666667,2.07643651795185,0.0618979473422114,0.113580079914576,-5.85968121827549
"OR52E2",0.185043333333332,5.76328833333333,2.07546956904309,0.0620016348814393,0.113759258778084,-5.86125357016225
"SNORD20",0.351389999999999,4.509065,2.07537954439231,0.0620112966900858,0.113765903161998,-5.861399942544
"LRRC49",-0.17074666666667,9.82567,-2.07508899017693,0.0620424898103048,0.113806005454144,-5.86187233982863
"NKX2-2",0.179063333333333,7.120585,2.0750633727674,0.0620452407350083,0.113806005454144,-5.86191398847555
"PUM2",0.157033333333333,11.4937166666667,2.07486540597911,0.0620665032645462,0.113833919805674,-5.86223583420286
"THUMPD3",0.158533333333333,10.4738,2.07425550391294,0.0621320526312784,0.113914008126634,-5.86322730145778
"PAMR1",0.161483333333334,5.68455166666667,2.07423968794423,0.0621337533226671,0.113914008126634,-5.86325301046409
"SMAD5-AS1",0.195393333333332,6.05556,2.07423426812437,0.06213433612607,0.113914008126634,-5.86326182041256
"KIF19",0.208630000000001,7.76211166666667,2.07421353347178,0.0621365658096801,0.113914008126634,-5.8632955246167
"CAVIN2",0.146673333333334,6.12815,2.07417776802801,0.0621404119938963,0.113914008126634,-5.86335366104304
"KCMF1",0.157933333333334,11.4924333333333,2.07401494915396,0.0621579242239097,0.11393502139495,-5.86361831617768
"SNORD8",-0.185476666666668,6.77875166666667,-2.07368491275849,0.062193436038637,0.113989020470192,-5.86415474824378
"SNORA70E",-0.170496666666668,7.385735,-2.0735164978332,0.0622115647901543,0.114011152209571,-5.86442847076142
"ARRDC1-AS1",-0.151199999999998,10.3680666666667,-2.0732159644128,0.0622439275793835,0.114045233774857,-5.86491689940742
"DYNLL1",0.148799999999998,10.9161333333333,2.07321448552384,0.0622440868719608,0.114045233774857,-5.86491930282928
"CD1D",-0.173210000000001,9.03282833333333,-2.07313376137119,0.0622527823314855,0.114045233774857,-5.86505049084086
"SRM",-0.148266666666672,12.4030666666667,-2.07311890323272,0.0622543829478233,0.114045233774857,-5.8650746371442
"IHH",0.200906666666666,7.27539,2.07292237920219,0.0622755574524652,0.114072928327147,-5.8653940057139
"ACTL6B",0.195796666666666,6.761445,2.07281481096771,0.0622871502745119,0.114083068002544,-5.86556880777024
"SLC27A5",0.194656666666666,7.414755,2.07252732797758,0.0623181428007833,0.114128734102485,-5.86603595786286
"NTN3",0.153366666666667,7.80009,2.0714194399935,0.062437716066535,0.114336601302588,-5.86783597140348
"TRNAU1AP",-0.177900000000001,9.36538333333333,-2.07098267521036,0.0624849149659175,0.114411908270279,-5.86854547764433
"SNX25",-0.173136666666666,9.98330166666667,-2.07082838947624,0.0625015958454434,0.114418219741537,-5.86879609264896
"IGSF9",0.19973,7.14645833333333,2.07082166581692,0.0625023228812238,0.114418219741537,-5.86880701408023
"F12",0.155980000000001,7.52629333333333,2.07078223088661,0.0625065871785429,0.114418219741537,-5.86887106904562
"PRSS54",0.189513333333334,6.64640666666667,2.07024468332238,0.0625647422030818,0.114513542726224,-5.86974416494108
"LOC100287792",0.235339999999997,6.78621666666667,2.07016568551617,0.062573292934535,0.11451806424342,-5.86987246639154
"SLC7A6OS",0.157550000000002,9.240675,2.06949923830294,0.0626454730297739,0.114639024392029,-5.87095476673862
"ZBTB16",0.18877,7.107995,2.06943476551489,0.0626524599601231,0.114640671416396,-5.87105946142921
"PLAC4",0.189229999999998,5.724475,2.06923399246764,0.062674222475968,0.114660692252678,-5.8713854792452
"GDF2",0.213446666666667,7.69110333333333,2.06922149362614,0.062675577505645,0.114660692252678,-5.87140577456064
"CARD11",0.200346666666666,7.31995,2.0690349400809,0.0626958055029472,0.114686557968387,-5.87170868924779
"CPSF2",0.141466666666664,10.6379666666667,2.06828156116926,0.0627775568568564,0.114824949581629,-5.87293185897415
"ADAMTSL3",-0.205583333333334,7.40404166666667,-2.06780241861787,0.0628296021715625,0.114908984977589,-5.873709682094
"TYR",0.172536666666665,5.25605833333333,2.0675926182765,0.0628524038302748,0.114939525559704,-5.87405023949824
"HBZ",0.270550000000001,8.12913833333333,2.06724087421349,0.0628906497733941,0.114998300760399,-5.87462117209816
"NEUROG1",0.223103333333332,7.20159833333333,2.06660998433944,0.0629593027257376,0.115112659696781,-5.8756450919844
"NKPD1",0.15265,8.04323833333333,2.06620932237247,0.063002939039819,0.115181261296443,-5.87629528543683
"TDH",0.159,6.47925,2.06549320081631,0.0630810030835568,0.115312783856712,-5.87745726708583
"SSTR4",0.220236666666668,6.88429833333333,2.06472675857542,0.0631646533176918,0.115452805990013,-5.87870070163304
"CYP24A1",0.171066666666666,4.91088333333333,2.06465767701203,0.063172198066974,0.115452805990013,-5.87881276578961
"OAZ1",-0.173699999999998,12.9960166666667,-2.06462294895948,0.0631759912144563,0.115452805990013,-5.87886910103116
"L3MBTL3",-0.195113333333335,8.43216333333333,-2.06435099285762,0.0632057028367072,0.115495896694144,-5.87931024895696
"CLCC1",-0.171860000000001,10.0833033333333,-2.06412012955522,0.0632309353169046,0.115530795087173,-5.87968471883741
"FAM87A",0.166546666666666,6.70038333333333,2.06397629205954,0.0632466609957226,0.115548318284357,-5.87991801985034
"COMMD9",-0.176309999999997,10.1023116666667,-2.06348978218685,0.0632998781229889,0.115623877772659,-5.88070707390694
"GPR82",0.139123333333333,3.687795,2.06348594948762,0.0633002975317982,0.115623877772659,-5.8807132897058
"NDUFAF3",-0.138933333333334,11.0048666666667,-2.06297749832423,0.0633559600495774,0.115714328120029,-5.88153784073297
"RAB5C",0.137666666666668,13.4016333333333,2.06272521728336,0.0633835955063883,0.115753576822197,-5.88194692932682
"GYG1",-0.187100000000001,11.0051166666667,-2.06239403857826,0.0634198907996943,0.11580863130904,-5.88248392142183
"TJP1",-0.143633333333334,11.37835,-2.06190799381727,0.063473193904894,0.115894729423633,-5.88327195286032
"RDH12",-0.18022,6.93870333333333,-2.06145697501301,0.0635226934802893,0.115973866712657,-5.88400312239416
"SETMAR",0.138386666666666,9.15423,2.06081691798685,0.0635930023919754,0.116083536077641,-5.88504062937023
"IGF1",0.178233333333334,5.02453666666667,2.06079792352905,0.0635950900100403,0.116083536077641,-5.88507141644212
"OR10J1",0.172516666666665,5.51996833333333,2.06073039659637,0.0636025121934931,0.11608583338039,-5.88518086611143
"PEA15",0.143033333333332,12.5449833333333,2.06061781424165,0.063614888427528,0.116097171380239,-5.88536333940821
